Date,^TNX,linear,log_price
2017-05-09,2.4070000648498535,0.5626461275203928,-0.575104396382653
2017-05-10,2.4140000343322754,0.5642823990683502,-0.5722004452282866
2017-05-11,2.4000000953674316,0.5610098559724352,-0.5780168050354494
2017-05-12,2.3350000381469727,0.5458158262680877,-0.6054736746678846
2017-05-15,2.3380000591278076,0.5465170934645437,-0.6041896937859929
2017-05-16,2.3289999961853027,0.5444132918751756,-0.6080465928614864
2017-05-17,2.2160000801086426,0.5179990984901712,-0.6577817770906321
2017-05-18,2.2330000400543213,0.5219729087825422,-0.6501395913303096
2017-05-19,2.244999885559082,0.5247779218370466,-0.6447801119074719
2017-05-22,2.253999948501587,0.5268817234264147,-0.6407791893557595
2017-05-23,2.2850000858306885,0.5341281325460204,-0.6271195202169462
2017-05-24,2.2660000324249268,0.5296867922122388,-0.6354694052106402
2017-05-25,2.255000114440918,0.5271155163127799,-0.6403355584212849
2017-05-26,2.25,0.5259467190749133,-0.6425553659094492
2017-05-30,2.2170000076293945,0.5182328356452168,-0.657330648050289
2017-05-31,2.196000099182129,0.5133240210013444,-0.6668480133135909
2017-06-01,2.2170000076293945,0.5182328356452168,-0.657330648050289
2017-06-02,2.1589999198913574,0.5046750774888268,-0.6838404676976209
2017-06-05,2.181999921798706,0.5100514221741098,-0.6732437305541726
2017-06-06,2.1470000743865967,0.5018700644343225,-0.6894140285823731
2017-06-07,2.177999973297119,0.5091164178226083,-0.6750785698752851
2017-06-08,2.194000005722046,0.5128564909599338,-0.6677592176646967
2017-06-09,2.1989998817443848,0.5140252324664807,-0.6654829243301517
2017-06-12,2.2130000591278076,0.5172978312937153,-0.659136494338471
2017-06-13,2.2070000171661377,0.5158952969008033,-0.6618514470731371
2017-06-14,2.138000011444092,0.49976626284495423,-0.6936147641702156
2017-06-15,2.1619999408721924,0.5053763446852826,-0.6824518902574241
2017-06-16,2.1570000648498535,0.5042076031787357,-0.6847671846539223
2017-06-19,2.190000057220459,0.5119214866084323,-0.6695840121693055
2017-06-20,2.1530001163482666,0.5032725988272343,-0.6866233097034855
2017-06-21,2.1549999713897705,0.5037400731373252,-0.6856948718462758
2017-06-22,2.1530001163482666,0.5032725988272343,-0.6866233097034855
2017-06-23,2.1440000534057617,0.5011687972378662,-0.6908123140078192
2017-06-26,2.13700008392334,0.49953252568990875,-0.6940825665172009
2017-06-27,2.197999954223633,0.5137914953114351,-0.6659377469707215
2017-06-28,2.2209999561309814,0.5191678399967181,-0.6555280569654099
